phase,task,scene_id,candidate_id,rollout_id,seed,success,failure_type,baseline_labels,relative_video_path,absolute_video_path
search,TurnOnSinkFaucet,1,0,0,101000,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,1,0,1,101001,True,success,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,1,0,2,101002,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,1,1,0,101010,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,1,1,1,101011,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,1,1,2,101012,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_01/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,1,9,0,101090,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,1,9,1,101091,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,1,9,2,101092,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_09/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,1,26,0,101260,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,1,26,1,101261,True,success,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,1,26,2,101262,False,policy_failure,,TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene1/TurnOnSinkFaucet/scene_1/candidate_26/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,4,0,0,104000,True,success,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,4,0,1,104001,True,success,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,4,0,2,104002,True,success,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,4,10,0,104100,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,4,10,1,104101,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,4,10,2,104102,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_10/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,4,29,0,104290,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,4,29,1,104291,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,4,29,2,104292,False,policy_failure,,TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene4/TurnOnSinkFaucet/scene_4/candidate_29/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,7,0,0,107000,True,success,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,7,0,1,107001,True,success,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,7,0,2,107002,True,success,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_00/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,7,12,0,107120,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,7,12,1,107121,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,7,12,2,107122,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_12/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,7,15,0,107150,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,7,15,1,107151,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,7,15,2,107152,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_15/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,7,22,0,107220,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,7,22,1,107221,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,7,22,2,107222,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_22/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnSinkFaucet,7,25,0,107250,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_00/TurnOnSinkFaucet_epoch_rollout_00.mp4
search,TurnOnSinkFaucet,7,25,1,107251,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_01/TurnOnSinkFaucet_epoch_rollout_01.mp4
search,TurnOnSinkFaucet,7,25,2,107252,False,policy_failure,,TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnSinkFaucet_scene7/TurnOnSinkFaucet/scene_7/candidate_25/rollout_02/TurnOnSinkFaucet_epoch_rollout_02.mp4
search,TurnOnStove,1,0,0,101000,True,success,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,0,1,101001,True,success,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,0,2,101002,True,success,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_00/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,1,0,101010,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,1,1,101011,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,1,2,101012,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_01/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,7,0,101070,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,7,1,101071,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,7,2,101072,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_07/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,13,0,101130,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,13,1,101131,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,13,2,101132,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_13/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,14,0,101140,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,14,1,101141,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,14,2,101142,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_14/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,15,0,101150,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,15,1,101151,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,15,2,101152,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_15/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,16,0,101160,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,16,1,101161,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,16,2,101162,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_16/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,17,0,101170,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,17,1,101171,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,17,2,101172,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_17/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,19,0,101190,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,19,1,101191,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,19,2,101192,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_19/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,21,0,101210,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,21,1,101211,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_01/TurnOnStove_epoch_rollout_01.mp4
search,TurnOnStove,1,21,2,101212,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_02/TurnOnStove_epoch_rollout_02.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_21/rollout_02/TurnOnStove_epoch_rollout_02.mp4
search,TurnOnStove,1,25,0,101250,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_00/TurnOnStove_epoch_rollout_00.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_00/TurnOnStove_epoch_rollout_00.mp4
search,TurnOnStove,1,25,1,101251,False,policy_failure,,TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_01/TurnOnStove_epoch_rollout_01.mp4,/home/cwl/桌面/SkillBasin/GateA_artifacts/gate_a_20260912_r2/TurnOnStove_scene1/TurnOnStove/scene_1/candidate_25/rollout_01/TurnOnStove_epoch_rollout_01.mp4
