task,scene_id,candidate_id,x,y,theta,target_x,target_y,target_z,target_distance,seed,collision,contact_pairs,visibility,visibility_margin,visible_cameras,eligible,eligible_phase1,ik_margin,ik_pass,ik_reason,rollout_count,successes,success_rate,video_paths,evaluation_skipped,skip_reason,baseline_label
TurnOnSinkFaucet,7,20,3.4161712881326514,-1.779799726342477,4.440892098500626e-16,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.0499999999999996,1,False,[],True,0.4739751481810395,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13216650069857463,False,residual_0.1201,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,21,3.329568747754207,-1.8297997263424772,1.0471975511965983,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.1500000000000001,1,False,[],True,0.4294447733434138,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13342150982716636,False,residual_0.2122,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,22,3.4754979621063113,-1.2547997263424768,0.5235987755982987,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.8500000000000001,1,False,[],True,0.590574759430334,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.20199218264337818,True,ok,3,0,0.0,[],False,,candidate
TurnOnSinkFaucet,7,23,3.0754979621063114,-1.254799726342477,-0.26179938779914913,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.25,1,False,[],True,0.7015741248429046,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11326935235427862,False,residual_0.3233,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,24,2.975497962106312,-1.254799726342477,0.0,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.3499999999999996,1,False,[],True,0.6724653711003509,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.13888699296744164,False,residual_0.4292,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,25,3.4754979621063113,-1.2547997263424768,-0.2617993877991496,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.8500000000000001,1,False,[],True,0.8290300595532176,"[""robot0_agentview_left"", ""robot0_agentview_right""]",True,True,0.20998727491719538,True,ok,3,0,0.0,[],False,,candidate
TurnOnSinkFaucet,7,26,3.407868427131696,-1.0089216334950857,-0.7853981633974447,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.9499999999999997,1,True,"[[""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""stack_3_main_group_1_door_handle_handle"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_1_door_handle_handle_connector_top"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_1_door_handle_handle_connector_bottom"", ""mobilebase0_pedestal_feet_col""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""stack_3_main_group_2_door_handle_handle"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_2_door_handle_handle_connector_top"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_2_door_handle_handle_connector_bottom"", ""mobilebase0_pedestal_feet_col""]]",True,0.5296925847191045,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.19837660726147588,True,ok,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,27,3.2429662073757632,-1.8797997263424773,0.7853981633974487,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.2500000000000002,1,False,[],True,0.7015740297610686,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.12625123961130488,False,residual_0.3184,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,28,3.4416144856231274,-2.1386832028256615,1.3089969389957474,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.25,1,False,[],True,0.4248250975689175,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.1132693524085968,False,residual_0.3258,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,29,3.407868427131696,-1.0089216334950857,-0.5235987755982952,4.325497962106311,-1.2547997263424768,0.9979166666666667,0.9499999999999997,1,True,"[[""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_base_g0""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_top""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_1_door_trim_bottom""], [""stack_3_main_group_1_door_handle_handle"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_1_door_handle_handle_connector_top"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_1_door_handle_handle_connector_bottom"", ""mobilebase0_pedestal_feet_col""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_inner_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_door""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""mobilebase0_pedestal_feet_col"", ""stack_3_main_group_2_door_trim_bottom""], [""stack_3_main_group_2_door_handle_handle"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_2_door_handle_handle_connector_top"", ""mobilebase0_pedestal_feet_col""], [""stack_3_main_group_2_door_handle_handle_connector_bottom"", ""mobilebase0_pedestal_feet_col""]]",True,0.7886046509734478,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.19839822412691646,True,ok,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,30,3.370903807504473,-2.2093938809443165,1.0471975511965983,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.35,1,False,[],True,0.6680538618648328,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.09506520172413398,False,residual_0.4249,0,0,,[],False,,candidate
TurnOnSinkFaucet,7,31,3.329568747754207,-1.8297997263424772,0.7853981633974487,4.325497962106311,-1.2547997263424768,0.9979166666666667,1.1500000000000001,1,False,[],True,0.719927880671684,"[""robot0_agentview_left"", ""robot0_agentview_right""]",False,False,0.11007403706487283,False,residual_0.2282,0,0,,[],False,,candidate
